date,symbol,sector_name,sentiment,senti_label
2018-09-26T00:00:00.000-07:00,AEE,Utilities,0.3182,positive
2018-09-26T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.1779,negative
2018-09-26T00:00:00.000-07:00,DAL,Industrials,-0.7506,negative
2018-09-28T00:00:00.000-07:00,AAPL,Information Technology,0.6808,positive
2018-09-28T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.7717,negative
2018-09-28T00:00:00.000-07:00,EFX,Industrials,0.921,positive
2018-10-01T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.4939,negative
2018-10-02T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.4215,positive
2018-10-02T00:00:00.000-07:00,AMGN,Health Care,0.8225,positive
2018-10-03T00:00:00.000-07:00,AAPL,Information Technology,-0.7996,negative
2018-10-03T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.296,negative
2018-10-05T00:00:00.000-07:00,AAPL,Information Technology,-0.5574,negative
2018-10-05T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.854,negative
2018-10-08T00:00:00.000-07:00,AAPL,Information Technology,0.6249,positive
2018-10-08T00:00:00.000-07:00,XOM,Energy,-0.128,negative
2018-10-09T00:00:00.000-07:00,XOM,Energy,0.7003,positive
2018-10-09T00:00:00.000-07:00,AMGN,Health Care,0.6369,positive
2018-10-09T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.6249,negative
2018-10-10T00:00:00.000-07:00,AET,Health Care,0.9136,positive
2018-10-10T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.1531,positive
2018-10-11T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.891,negative
2018-10-12T00:00:00.000-07:00,AAPL,Information Technology,0.6249,positive
2018-10-12T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.6249,positive
2018-10-12T00:00:00.000-07:00,NI,Utilities,0.1027,positive
2018-10-12T00:00:00.000-07:00,SCHW,Financials,-0.9004,negative
2018-10-15T00:00:00.000-07:00,ABBV,Health Care,-0.6369,negative
2018-10-15T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.4404,positive
2018-10-16T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.824,positive
2018-10-16T00:00:00.000-07:00,EFX,Industrials,-0.9337,negative
2018-10-17T00:00:00.000-07:00,KO,Consumer Staples,-0.5859,negative
2018-10-18T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.1311,positive
2018-10-18T00:00:00.000-07:00,DAL,Industrials,0.9427,positive
2018-10-19T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8519,positive
2018-10-19T00:00:00.000-07:00,ALL,Financials,0.3182,positive
2018-10-21T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.0,neutral
